source_name;source_url;content_type;content;date_published;language;emocion
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"Les comparto la experiencia de un amigo mio, ingeniero él y muy exitoso con su empresa; resulta q su hijo terminaba la secundaria en un buen colegio y este le pedia a su pápa estudiar en la univercidad particular de mas prestigio - seguro ya deduciran cual- ante lo cual mi amigo le puso una condición y esta era ingrasar a una U nacional primero y luego el hijo podia escojer la univercidad de su gusto.
El joven confiado postulo como pedia su padre y para su sorpresa saco un puntaje por debajo del minimo q era de 900 puntos. Sin argumentos y excusas para si se metio a academia a full para completar sus conocimientos basicos.
Al cabo de un año de mucho esfuerzo volvió a postular y logro el puntaje de ingreso. Cuando mi amigo le dijo que ahora ya podia escojer su univercidad de su gusto el muchacho le hizo saber que esta vez queria quedarse en esta univercidad donde habia ganado un cupo. 
Como reflexión despues de contarme su experiencia mi amigo me dijo; que su deseo era que su hijo empiece su etapa univercitaria con los conocimientos elementales y basicos que las ciencias exigen. Me agrado su punto de vista.";2024-06-24T04:17:24Z;es;Sorpresa
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;El nivel de la ingeniería en el Perú se observa en la cantidad de proyectos no sostenibles, dinero desperdiciado. Muy pocos ingenieros son buenos, sea de la UNI, San Marcos o de otras universidades.;2024-06-25T01:58:05Z;es;Asco 
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;En la uni hay cursos q ayudan a q los alumnos mejoren sus habilidades de comunicación y los enseñan desde el primer ciclo, eso de q el alumno uni es introvertido es cuento pasado, ahorita la san marcos no t saca un ingeniero q este al nivel de la uni;2024-07-04T04:00:56Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Igual ,depende de las experiencias ,no de la universidad.;2024-07-01T04:17:11Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Si van al exterior no hay ninguna diferencia pues ambos son de universidades latinoamericanas;2024-07-22T03:23:22Z;es;Alegría 
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;la pregunta debio ser, CUAL TE SIRVE MAS EN EL TRABAJO QUE VAS AEJERCER .;2024-07-18T22:03:15Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"El que sea sincero no significa que sus afirmaciones sean verídicas y/o coherentes.
Él menciona ""ser más completo"", pero si algo es completo, puede ser algo más completo?
Se puede inferir que el estimado está generalizando porque no todos los estudiantes son de una forma, es como ponerle una etiqueta a algo, porque de por sí puede haber chicos de la UNI con una mejor comunicación que uno de la UNMSM, cada universidad tiene sus propias virtudes.
Cierto que los de la UNI tiene puntos que mejorar como tambien San Marcos u otra digna universidad.
Los de la UNI tambien conocen de su historia.
El video está cortado, luego dice unas cosas más que difiero y en otras concuerdo.
En su posicion no me limitaría a llamarme que solo soy de la UNI o de la UNMSM, dicho sea de paso es un honor y privilegio, como de otras universidades que contadas son. Si sientes que estás en el campo intenta crecer más, intenta ejercerte en más cosas, como el deporte por ejemplo, siempre he apoyado la idea de que el deporte debe ir de la mano con los estudios.
Yo de corazón espero que las Universidades del Perú crezcan académicamente.";2024-07-10T02:09:47Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"Nada eso el alumno lo aprende fuera de la universidad aí solo los profesores dictan y se van ...lo otro uno lo aprende en la calle...la formación integra en universidades no existe ; tálvez alguna en el exterior no se...pero aquí no se nacional con seguridad no hay";2024-06-23T15:10:51Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Las dos universidades están hasta el keke;2024-07-01T12:52:45Z;es;Alegría
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Jajjjaja la uni le da 3vueltas a cualquier universidad en ingenieria, redaccion? Ese curso es de 1 semestre.;2024-06-27T00:40:07Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"Que yo sepa todas las universidades dan cursos de redaccion, eso te prepara para la tesis. Ademas que por unos cursos extra de historia del peru y comunicacion no te harian más ""completo"" ni mucho menos mejor como ingeniero.";2024-07-03T03:58:12Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Para poder hacer tal comparativa esperaria de alguien que logro hacer dos carreras en esa universidad,no de un patita que piensa que en la uni no existen talleres y profesores que fomentan la mejora de habilidades de comunicación y habilidades blandas;2024-07-18T06:32:54Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Si solo se queda con lo de san marcos no sé llegua a nada, igual desenvolverse en el trabajo influye tu universidad pero también que haces después de acabar tu carrera;2024-06-29T18:50:37Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"No hay ING. Más completo, el ser completo es como quieres desarrollarte, los estudiantes hacen la 
 universidad . A tu salida de la universidad , te desarrolla y muestras tus abilidades y capacidad";2024-06-29T21:51:37Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Cada profesional es diferente según la universidad donde estudió 🤷;2024-06-30T14:19:13Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Osea, tu habilidad vale gaver, solo te queda presumir de tu universidad;2024-06-23T21:25:42Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Las carreras más peleadas por muchos postulantes en el bloque de ciencias siempre ha sido Ing civil y Arquitectura y solo habia en UNI y Villarreal. Varios de los que no ingresan ahí se van a otras carreras y a san marcos.;2024-07-30T23:37:29Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;la universidad no hace al profesional. pero lo que dice no es tan cierto sobre san marcos... es una sorpresa que seas asi de desenvuelto, pero eso es por tu propio mérito.;2024-06-22T13:24:35Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Por supuesto, en SM te dan el don de tomar la universidad sin tener consecuencias;2024-07-20T05:59:42Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"Más completos o más generales?

Menos completo o más especializados?

Ambas universidades tienen lo suyo
Cada profesional tiene lo suyo y su propio mérito 

Sin duda San Marcos también tiene sus carreras fuertes ¿cuáles son?";2024-07-12T19:57:22Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;El alumno hace a la universidad y no importa donde estes depende de tu capacidad y habilidades en la realidad en el campo de trabajo eso al final no importa.;2024-06-27T13:31:28Z;es;Alegría 
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Cada uno tiene su habilidad y su manera de como resaltar, da igual la universidad.;2024-06-30T20:35:09Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Jajajaja…eso es cuando solo observas unos árboles y no el bosque! …tienes que trabajar y cuando lo hagas, verás la diferencia!;2024-06-27T11:36:16Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Desde ingenieros buenísimos de universidades pequeños a ingenieros poco relevantes de universidades relativamente importantes, al final lo que determina es el estudiante;2024-06-30T14:08:33Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Al final los 2 trabajan para la universidad de lima y lo se muy bien;2024-07-28T16:42:20Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Existen muchas variables que definen a un ingeniero, la universidad es sólo una de ellas, y no creo que sea la más importante.;2024-06-29T11:37:38Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Y si es así, porque no compiten a nivel internacional........ porque las grandes empresas del extranjero no buscan ni sanmaequinos ni chucos uni.....solo se llevan a los 1ros puestos....o talentos.;2024-06-24T15:52:23Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;San Marcos te hace más humano, como dice te hace un profesional completo, te da un plus que no te da l UNI , yo que estudié en ambas universidades.;2024-06-21T01:53:03Z;es;Alegría 
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"Solo diré que no importa de que universidad egreses, si no eres buena persona, nada de eso sirve.

Para ser buen profesional, antes se tiene que ser buena persona.";2024-06-30T22:53:34Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Soy TL en Sistemas y no pedimos de esas universidades;2024-07-24T03:42:54Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"La diferencia es que el ingeniero de la San Marcos siempre te va a estar diciendo el nombre de su universidad  ""siy di li dikini di imiriki inivirsidad nacional de dan marcos""";2024-06-28T18:39:45Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;bueno con tal qhagan bien si trabajo m da igual;2024-06-18T01:01:00Z;es;Asco
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Las tesis de los egresados de la UNi están en un nivel superior en comparación a otras universidades nacionales. Creo que el joven se refiere al desenvolvimiento laboral e incluso mensiona sus logros personales. El menciona que su educación fue la necesaria y no compleja, y justamente esa falencia es la que no permite una producción y desarrollo tecnológico, el desarrollo de teorías y descubrimientos, los cuales son los fines de la universidad. Bien por el joven que se sienta realizado laboral y profesionalmente, pero no es nadie para referirse de esa manera de la mejor universidad nacional del Perú.;2024-07-08T05:22:43Z;es;Sorpresa
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Depende de la perspectiva entre ellos su universidad es la mejor de todas, desde otra perspectiva ambos son empleados reemplazables y desechables y asi etc...;2024-07-04T08:13:24Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Talvez lo de la UNI no son tan comunicativos pero la capacidad de resolver problemas muy complejos es sorprendente, talvez no les servira en Peru porque los estandares son muy bajos pero en el extranjero se acomplan con facilidad y superan al mismo docente en su enseñanza es una locura.;2024-07-31T01:24:49Z;es;Sorpresa
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Soy orgullosa de tener un hijo que estudio en la Uni ahora es Ingeniero Civil  termino los 5 años  ahora tiene un trabajo estable  es profesional;2024-08-06T20:07:07Z;es;Alegría
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;es el problema de las universidades, mucha matematica mucha fisica pero no les enseñan aplicarlo en la vida real en ser creativos, por eso pregunta de donde son los profesores de las academias? no les enseñan a sacar provecho de su inteligencia y dedicacion;2024-07-19T16:19:29Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Bueno yo creo k n la cancha se ven los ganadores y yo reconozco k más son de la UNI en buen puesto de trabajo... SAN Marcos ni las luces😅😅;2024-06-26T03:42:04Z;es;Alegría
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Los que no logran ingresar a la UNI, postulan e ingresan a la San Marcos, Villarreal y otras universidades.;2025-03-17T12:17:11Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;"NO ES LO QUÉ 
 SE ESPERA A VECES, SOLO DEPENDE DE CADA UNO QUE LE PONGA EMPEÑO";2024-07-07T23:47:20Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;La única diferencia  es la  universidad, porque los dos trabajaran por dinero y trabajarán para cumplir el sueño de un emprendedor  que ni siquiera  piso la universidad.;2024-07-25T03:12:59Z;es;Ira
Chisme Universitario;https://www.youtube.com/watch?v=JCU4oFH-l3g;comment;Con habilidades blandas se adaptan al trabajo en equipo interdisciplinario,eso aprenden en san marcos desde el 1er.ciclo.;2024-07-09T02:26:50Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Que lindo que todavia  haya muchachos asi....haya ingresado o no ..puede estudiar en cualquier otra universidas.....que Dios te bendiga Mauricio..;2025-10-24T11:07:43Z;es;Alegría
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Asi era yo cuando postule a la UNI en el 90 a Petroquimica, ahora trabajo en la compania de Refinacion numero 1 de USA desde el 2007,  Marathon Petroleum. Suerte Fabricio;2026-04-29T11:43:43Z;es;Alegría
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;la verdad siempre está oculta,es dificil y encima no hay trabajo de Física,si es que hay trabajo pagan miserias como profesor de física de  academias y colegios privados;2025-03-23T03:00:28Z;es;Tristeza
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Sin duda alguna la mejor universidad del pais;2025-10-05T01:20:05Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;La Uni es la Uni por su examen de admision. Filtra bien a sus futuros alumnos, seleccionando solo a los que les gusta y pueden afrontar las exigencias de las carreras de ingenieria. El grupo que ingresa crea una sinergia unica que permite que todos los alumnos desarrollen bien su potencial. Mas que su infraestructura  y sus profesores lo mas valioso son sus alumnos.;2026-02-02T23:56:15Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;No se como será ahora. Cuando yo estudié en la UNI, la Física I era pichanga, supongo que en San Marcos era mas fácil. En mis tiempos en la academia te tranqueaban con problemas de libros rusos.;2025-03-14T04:03:55Z;es;Sorpresa 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Estudie en San marcos y me retire a la UPC prefiero trabajar y estudiar a estar en las clases sin infraestructura estudié negocios y ahí no hay contactos.;2025-06-04T22:03:50Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;"Pero en medicina...San Marcos es San Marcos...solo Cayetano Heredia  ,le hace pelea😂😂😂.
Saludos de un cirujano sanmarquino  especialista en Londres, trabajando duro en el NHS.";2025-08-30T15:27:58Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Ambas universidades son buenas depende si eres mas de letras o numeros;2026-04-02T12:37:46Z;es;Sorpresa 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Estudiar un ciclo en San Marcos no es nada y menos si es el primero 😂;2025-03-02T05:01:51Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;ese tipo ya está adentro, solo le faltó escoger bien su carrera e ir por todo, sí tiene el perfil de un ingresante al ojo;2025-03-25T06:09:28Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Estos chicos son terribles, decir la fisica en san marcos no pasa nada, soy conciente que no solo la disciplina es fundamental sino también el ambien donde uno crece y más aún haber nacido con capacidades cerebrales por encima del promedio, bueno al que tenga eso y ganas de hacer cosas que tenga buen provecho en su éxito.;2025-04-07T05:52:33Z;es;Alegría 
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;bien wn para estudiar Fisica en SanMarcos;2025-03-16T17:43:19Z;es;Sorpresa
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;Se ve que es un hijito de papi y mami, que tenga en claro que no todos tienen la posibilidad para dedicarse al 100% solo en estudiar;2025-03-30T05:52:09Z;es;Sorpresa
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;TODA LA RAZÓN LOS QUE SON INGENIEROS EN LA SAN MARCOS NO PUDIERON CON LA UNI, SE FUERON POR LO MAS FACIL. AGUIAL SON UNIVERSIDAD PÚBLICAS NINGUNA ES MEJOR QUE OTRO PERO PARA INGENIEROS ES UNI Y LETRAS PUES LA SAN MARCOS NO?;2025-04-15T14:59:28Z;es;Alegría
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;"Muy platónico el muchacho, si ya estaba en la San Marcos, se retira para ir a la UNI, solo por el ""soy de la UNI"", terrible decisión. Los padres que lo dejan hacer tontería y media en vez de aconsejarlo y comentarle que la vida no es la Universidad, la vida está allá afuera donde los verdaderos tigres se desenvuelven con lo que estudiaron y no por el dónde estudiaron.

Lamentablemente se dará cuenta cuando ya haya terminado la Universidad y entre al mundo laboral o bien al mundo académico.

Yo redacto esto desde mi punto de vista, en la UNICAMP, Brasil terminando la maestría en Ingeniería en Computación.

Ánimos jóvenes un poco más práctico y menos platónicos al momento de tomar decisiones.";2025-12-08T19:16:45Z;es;Tristeza
NúcleoTube;https://www.youtube.com/watch?v=CHf05YkT4xo;comment;El macho prefirió estudiar ingeniería que física pura en Sm y dice con lágrimas no pasa nada ?otra cosa será que el cerebro no le dió para estudiar una ciencia pura y tranca fuera de que su laboratorio de física de Sm está bien equipada.;2025-04-08T15:21:27Z;es;Tristeza
