source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;"Creo que una de las claves para superar la ansiedad social dejar de lado el egocentrismo. Creer que todos te van a tratar mal por lo que haces es creer a todos les importa lo que haces, cuando la verdad es como dice el meme: A NADIE LE IMPORTA . Todos están pendientes de sus propias vidas, hay que bajarse un poco del podio de ""soy especial"" y desenvolverse tranquilamente como una persona más del montón.";2025-02-16T22:29:17Z;Miedo;"Creo que una de las claves para superar la ansiedad social dejar de lado el egocentrismo. Creer que todos te van a tratar mal por lo que haces es creer a todos les importa lo que haces, cuando la verdad es como dice el meme: A NADIE LE IMPORTA . Todos están pendientes de sus propias vidas, hay que bajarse un poco del podio de ""soy especial"" y desenvolverse tranquilamente como una persona más del montón.";['creo', 'que', 'una', 'de', 'las', 'claves', 'para', 'superar', 'la', 'ansiedad', 'social', 'dejar', 'de', 'lado', 'el', 'egocentrismo', 'creer', 'que', 'todos', 'te', 'van', 'a', 'tratar', 'mal', 'por', 'lo', 'que', 'haces', 'es', 'creer', 'a', 'todos', 'les', 'importa', 'lo', 'que', 'haces', 'cuando', 'la', 'verdad', 'es', 'como', 'dice', 'el', 'meme', 'a', 'nadie', 'le', 'importa', 'todos', 'están', 'pendientes', 'de', 'sus', 'propias', 'vidas', 'hay', 'que', 'bajarse', 'un', 'poco', 'del', 'podio', 'de', 'soy', 'especial', 'y', 'desenvolverse', 'tranquilamente', 'como', 'una', 'persona', 'más', 'del', 'montón'];['clave', 'superar', 'ansiedad', 'social', 'dejar', 'egocentrismo', 'creer', 'tratar', 'mal', 'creer', 'importar', 'meme', 'nadie', 'importar', 'pendiente', 'vida', 'bajar él', 'poco', 'podio', 'especial', 'desenvolver él', 'tranquilamente', 'persona', 'más', 'montón'];clave superar ansiedad social dejar egocentrismo creer tratar mal creer importar meme nadie importar pendiente vida bajar él poco podio especial desenvolver él tranquilamente persona más montón;"Creo que una de las claves para superar la ansiedad social dejar de lado el egocentrismo. Creer que todos te van a tratar mal por lo que haces es creer a todos les importa lo que haces, cuando la verdad es como dice el meme: A NADIE LE IMPORTA . Todos están pendientes de sus propias vidas, hay que bajarse un poco del podio de ""soy especial"" y desenvolverse tranquilamente como una persona más del montón.";True;youtube_02
Alex.;https://www.tiktok.com/@chancesalecx/video/7354011532155489541?comment_id=7366917560682070789;esa sensación la siento desde que mi perrita dejo este mundo, las cosas no han sido igual desde que ya no está ella;2024-05-09 08:42:54;Tristeza;esa sensación la siento desde que mi perrita dejo este mundo, las cosas no han sido igual desde que ya no está ella;['esa', 'sensación', 'la', 'siento', 'desde', 'que', 'mi', 'perrita', 'dejo', 'este', 'mundo', 'las', 'cosas', 'no', 'han', 'sido', 'igual', 'desde', 'que', 'ya', 'no', 'está', 'ella'];['sensación', 'siento', 'perritar', 'dejar', 'mundo', 'cosa', 'no', 'no'];sensación siento perritar dejar mundo cosa no no;esa sensación la siento desde que mi perrita dejo este mundo, las cosas no han sido igual desde que ya no está ella;True;tiktok
Dr Polo Guerrero;https://www.youtube.com/watch?v=ZRhVwbdBR_U;Yo a los 11 tuve anemia severa... Bueno anemia, fue realmente horrible, cuando caminaba 5 metros a una velocidad normal literalmente me tenía que detener para recuperar el aire o beber algo de agua. Sonará gracioso y estúpido pero el caminar era tan cansado que hacerlo era como pujar para hacer del baño. Cuando me bañaba literalmente me tenía que sentar para descansar 3 minutos y terminar de bañarme. Se me caía demasiado él cabello y así. Resultó que era anemia por falta de hierro y pérdida de sangre por ovario poliquístico xd;2025-05-20T02:51:06Z;Alegría;Yo a los 11 tuve anemia severa... Bueno anemia, fue realmente horrible, cuando caminaba 5 metros a una velocidad normal literalmente me tenía que detener para recuperar el aire o beber algo de agua. Sonará gracioso y estúpido pero el caminar era tan cansado que hacerlo era como pujar para hacer del baño. Cuando me bañaba literalmente me tenía que sentar para descansar 3 minutos y terminar de bañarme. Se me caía demasiado él cabello y así. Resultó que era anemia por falta de hierro y pérdida de sangre por ovario poliquístico xd;['yo', 'a', 'los', '11', 'tuve', 'anemia', 'severa', 'bueno', 'anemia', 'fue', 'realmente', 'horrible', 'cuando', 'caminaba', '5', 'metros', 'a', 'una', 'velocidad', 'normal', 'literalmente', 'me', 'tenía', 'que', 'detener', 'para', 'recuperar', 'el', 'aire', 'o', 'beber', 'algo', 'de', 'agua', 'sonará', 'gracioso', 'y', 'estúpido', 'pero', 'el', 'caminar', 'era', 'tan', 'cansado', 'que', 'hacerlo', 'era', 'como', 'pujar', 'para', 'hacer', 'del', 'baño', 'cuando', 'me', 'bañaba', 'literalmente', 'me', 'tenía', 'que', 'sentar', 'para', 'descansar', '3', 'minutos', 'y', 'terminar', 'de', 'bañarme', 'se', 'me', 'caía', 'demasiado', 'él', 'cabello', 'y', 'así', 'resultó', 'que', 'era', 'anemia', 'por', 'falta', 'de', 'hierro', 'y', 'pérdida', 'de', 'sangre', 'por', 'ovario', 'poliquístico', 'xd'];['11', 'tener', 'anemiar', 'severo', 'bueno', 'anemia', 'realmente', 'horrible', 'caminar', '5', 'metro', 'velocidad', 'normal', 'literalmente', 'detener', 'recuperar', 'aire', 'beber', 'agua', 'sonar', 'gracioso', 'estúpido', 'caminar', 'cansado', 'pujar', 'baño', 'bañar', 'literalmente', 'sentar', 'descansar', '3', 'minuto', 'terminar', 'bañarme', 'caer', 'demasiado', 'cabello', 'resultar', 'anemiar', 'falta', 'hierro', 'pérdida', 'sangre', 'ovario', 'poliquístico', 'xd'];11 tener anemiar severo bueno anemia realmente horrible caminar 5 metro velocidad normal literalmente detener recuperar aire beber agua sonar gracioso estúpido caminar cansado pujar baño bañar literalmente sentar descansar 3 minuto terminar bañarme caer demasiado cabello resultar anemiar falta hierro pérdida sangre ovario poliquístico xd;Yo a los 11 tuve anemia severa... Bueno anemia, fue realmente horrible, cuando caminaba 5 metros a una velocidad normal literalmente me tenía que detener para recuperar el aire o beber algo de agua. Sonará gracioso y estúpido pero el caminar era tan cansado que hacerlo era como pujar para hacer del baño. Cuando me bañaba literalmente me tenía que sentar para descansar 3 minutos y terminar de bañarme. Se me caía demasiado él cabello y así. Resultó que era anemia por falta de hierro y pérdida de sangre por ovario poliquístico xd;True;youtube_02
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;"Hace 2 semanas falleció mi abuelita y dos meses tiene que falleció mi tía, la verdad no he tenido ganas y ya había vivido con depresión, pero ahora siento que en serio está peor y de una manera silenciosa y latente.
😢";2024-03-14T07:55:54Z;Tristeza;Hace 2 semanas falleció mi abuelita y dos meses tiene que falleció mi tía, la verdad no he tenido ganas y ya había vivido con depresión, pero ahora siento que en serio está peor y de una manera silenciosa y latente. emoji_cara_llorando;['hace', '2', 'semanas', 'falleció', 'mi', 'abuelita', 'y', 'dos', 'meses', 'tiene', 'que', 'falleció', 'mi', 'tía', 'la', 'verdad', 'no', 'he', 'tenido', 'ganas', 'y', 'ya', 'había', 'vivido', 'con', 'depresión', 'pero', 'ahora', 'siento', 'que', 'en', 'serio', 'está', 'peor', 'y', 'de', 'una', 'manera', 'silenciosa', 'y', 'latente', 'emoji_cara_llorando'];['2', 'semana', 'fallecer', 'abuelita', 'mes', 'fallecer', 'tía', 'no', 'gana', 'vivir', 'depresión', 'sentir', 'serio', 'peor', 'silencioso', 'latente', 'emoji_cara_llorar'];2 semana fallecer abuelita mes fallecer tía no gana vivir depresión sentir serio peor silencioso latente emoji_cara_llorar;Hace 2 semanas falleció mi abuelita y dos meses tiene que falleció mi tía, la verdad no he tenido ganas y ya había vivido con depresión, pero ahora siento que en serio está peor y de una manera silenciosa y latente. emoji_cara_llorando;True;youtube_02
Jordi Wu;https://www.youtube.com/watch?v=9aVK5EJP6ho;"Mi ansiedad empezó cuando ví morir a mi madre, tarde como 2 meses. En ese tiempo tomé medicamento, y no me hizo efecto, solo me ponía más mal
Lo único que me ayudó, fue acercarme a Dios y el rezo del santo rosario diario. 
Tal vez muchos se rían o digan el rosario no sirve de nada, solo son vanas repeticiones. Pero a mí me ayudó muchísimo y soy vivo testimonio de ello. 🙏
Salí de la ansiedad gracias a Dios ❤️";2021-12-08T16:05:01Z;Asco;Mi ansiedad empezó cuando ví morir a mi madre, tarde como 2 meses. En ese tiempo tomé medicamento, y no me hizo efecto, solo me ponía más mal Lo único que me ayudó, fue acercarme a Dios y el rezo del santo rosario diario. Tal vez muchos se rían o digan el rosario no sirve de nada, solo son vanas repeticiones. Pero a mí me ayudó muchísimo y soy vivo testimonio de ello. emoji_manos_en_oración Salí de la ansiedad gracias a Dios emoji_corazón_rojo;['mi', 'ansiedad', 'empezó', 'cuando', 'ví', 'morir', 'a', 'mi', 'madre', 'tarde', 'como', '2', 'meses', 'en', 'ese', 'tiempo', 'tomé', 'medicamento', 'y', 'no', 'me', 'hizo', 'efecto', 'solo', 'me', 'ponía', 'más', 'mal', 'lo', 'único', 'que', 'me', 'ayudó', 'fue', 'acercarme', 'a', 'dios', 'y', 'el', 'rezo', 'del', 'santo', 'rosario', 'diario', 'tal', 'vez', 'muchos', 'se', 'rían', 'o', 'digan', 'el', 'rosario', 'no', 'sirve', 'de', 'nada', 'solo', 'son', 'vanas', 'repeticiones', 'pero', 'a', 'mí', 'me', 'ayudó', 'muchísimo', 'y', 'soy', 'vivo', 'testimonio', 'de', 'ello', 'emoji_manos_en_oración', 'salí', 'de', 'la', 'ansiedad', 'gracias', 'a', 'dios', 'emoji_corazón_rojo'];['ansiedad', 'empezar', 'ví', 'morir', 'madre', '2', 'mes', 'tiempo', 'tomé', 'medicamento', 'no', 'efecto', 'poner', 'más', 'mal', 'único', 'ayudar', 'acercar yo', 'dio', 'rezo', 'santo', 'rosario', 'diario', 'rir', 'digan', 'rosario', 'no', 'servir', 'nada', 'vano', 'repetición', 'ayudar', 'muchísimo', 'vivo', 'testimonio', 'emoji_manos_en_oración', 'salí', 'ansiedad', 'gracias', 'dios', 'emoji_corazón_rojo'];ansiedad empezar ví morir madre 2 mes tiempo tomé medicamento no efecto poner más mal único ayudar acercar yo dio rezo santo rosario diario rir digan rosario no servir nada vano repetición ayudar muchísimo vivo testimonio emoji_manos_en_oración salí ansiedad gracias dios emoji_corazón_rojo;Mi ansiedad empezó cuando ví morir a mi madre, tarde como 2 meses. En ese tiempo tomé medicamento, y no me hizo efecto, solo me ponía más mal Lo único que me ayudó, fue acercarme a Dios y el rezo del santo rosario diario. Tal vez muchos se rían o digan el rosario no sirve de nada, solo son vanas repeticiones. Pero a mí me ayudó muchísimo y soy vivo testimonio de ello. emoji_manos_en_oración Salí de la ansiedad gracias a Dios emoji_corazón_rojo;True;youtube_02
Marco Antonio Regil;https://www.youtube.com/watch?v=RwmvL6hTtq4;Despuea del covid  me dio ansiedad y depues ami mama le  dio un evc tuve que dejar mi trabajo y apartirv ahi me  dan ataques de panico;2025-04-28T03:37:35Z;Miedo;Despuea del covid me dio ansiedad y depues ami mama le dio un evc tuve que dejar mi trabajo y apartirv ahi me dan ataques de panico;['despuea', 'del', 'covid', 'me', 'dio', 'ansiedad', 'y', 'depues', 'ami', 'mama', 'le', 'dio', 'un', 'evc', 'tuve', 'que', 'dejar', 'mi', 'trabajo', 'y', 'apartirv', 'ahi', 'me', 'dan', 'ataques', 'de', 'panico'];['despuea', 'covid', 'ansiedad', 'depu', 'ami', 'mama', 'evc', 'tener', 'dejar', 'trabajo', 'apartirv', 'ataque', 'panico'];despuea covid ansiedad depu ami mama evc tener dejar trabajo apartirv ataque panico;Despuea del covid me dio ansiedad y depues ami mama le dio un evc tuve que dejar mi trabajo y apartirv ahi me dan ataques de panico;True;youtube_02
Mr Doctor;https://www.youtube.com/watch?v=Y7MtxGiKAiU;"Sí, es importante tener un diagnóstico hecho por un profesional, está excelente, pero tomen en cuenta los que realmente sienten que tienen muchas características o rasgos autistas, que una sesión o varias de 1 hora no van a suplir las dificultades vividas durante AÑOS.

Para mí lo más determinante fue siempre haberme sentido como bicho raro, como un alien en cualquier entorno, hasta que resultó que no era la única en pensar así, ver el mundo de esta forma, sentir de esta forma.

Una gran ayuda fue mirar Temple Grandin, en HBO porque te muestra cómo piensa un autista y es más fácil saber si caes o no en ese tipo de rasgos. No digo que sea todo, pero ayuda.";2025-11-01T22:02:57Z;Alegría;Sí, es importante tener un diagnóstico hecho por un profesional, está excelente, pero tomen en cuenta los que realmente sienten que tienen muchas características o rasgos autistas, que una sesión o varias de 1 hora no van a suplir las dificultades vividas durante AÑOS. Para mí lo más determinante fue siempre haberme sentido como bicho raro, como un alien en cualquier entorno, hasta que resultó que no era la única en pensar así, ver el mundo de esta forma, sentir de esta forma. Una gran ayuda fue mirar Temple Grandin, en HBO porque te muestra cómo piensa un autista y es más fácil saber si caes o no en ese tipo de rasgos. No digo que sea todo, pero ayuda.;['sí', 'es', 'importante', 'tener', 'un', 'diagnóstico', 'hecho', 'por', 'un', 'profesional', 'está', 'excelente', 'pero', 'tomen', 'en', 'cuenta', 'los', 'que', 'realmente', 'sienten', 'que', 'tienen', 'muchas', 'características', 'o', 'rasgos', 'autistas', 'que', 'una', 'sesión', 'o', 'varias', 'de', '1', 'hora', 'no', 'van', 'a', 'suplir', 'las', 'dificultades', 'vividas', 'durante', 'años', 'para', 'mí', 'lo', 'más', 'determinante', 'fue', 'siempre', 'haberme', 'sentido', 'como', 'bicho', 'raro', 'como', 'un', 'alien', 'en', 'cualquier', 'entorno', 'hasta', 'que', 'resultó', 'que', 'no', 'era', 'la', 'única', 'en', 'pensar', 'así', 'ver', 'el', 'mundo', 'de', 'esta', 'forma', 'sentir', 'de', 'esta', 'forma', 'una', 'gran', 'ayuda', 'fue', 'mirar', 'temple', 'grandin', 'en', 'hbo', 'porque', 'te', 'muestra', 'cómo', 'piensa', 'un', 'autista', 'y', 'es', 'más', 'fácil', 'saber', 'si', 'caes', 'o', 'no', 'en', 'ese', 'tipo', 'de', 'rasgos', 'no', 'digo', 'que', 'sea', 'todo', 'pero', 'ayuda'];['sí', 'importante', 'diagnóstico', 'profesional', 'excelente', 'tomen', 'realmente', 'sentir', 'característica', 'rasgo', 'autista', 'sesión', '1', 'hora', 'no', 'suplir', 'dificultad', 'vivido', 'año', 'más', 'determinante', 'siempre', 'haberme', 'sentido', 'bicho', 'raro', 'alien', 'entorno', 'resultar', 'no', 'único', 'pensar', 'mundo', 'forma', 'sentir', 'forma', 'ayuda', 'mirar', 'temple', 'grandin', 'hbo', 'mostrar', 'pensar', 'autista', 'más', 'fácil', 'si', 'caes', 'no', 'tipo', 'rasgo', 'no', 'decir', 'ayudo'];sí importante diagnóstico profesional excelente tomen realmente sentir característica rasgo autista sesión 1 hora no suplir dificultad vivido año más determinante siempre haberme sentido bicho raro alien entorno resultar no único pensar mundo forma sentir forma ayuda mirar temple grandin hbo mostrar pensar autista más fácil si caes no tipo rasgo no decir ayudo;Sí, es importante tener un diagnóstico hecho por un profesional, está excelente, pero tomen en cuenta los que realmente sienten que tienen muchas características o rasgos autistas, que una sesión o varias de 1 hora no van a suplir las dificultades vividas durante AÑOS. Para mí lo más determinante fue siempre haberme sentido como bicho raro, como un alien en cualquier entorno, hasta que resultó que no era la única en pensar así, ver el mundo de esta forma, sentir de esta forma. Una gran ayuda fue mirar Temple Grandin, en HBO porque te muestra cómo piensa un autista y es más fácil saber si caes o no en ese tipo de rasgos. No digo que sea todo, pero ayuda.;True;youtube_02
INJU MIDES;https://www.youtube.com/watch?v=VyB93pFIT68;No solo es de adolescentes yo tengo 36 años y me es difícil salir de mi cabeza 😞;2024-01-03T13:58:28Z;Tristeza;No solo es de adolescentes yo tengo 36 años y me es difícil salir de mi cabeza emoji_cara_decepcionada;['no', 'solo', 'es', 'de', 'adolescentes', 'yo', 'tengo', '36', 'años', 'y', 'me', 'es', 'difícil', 'salir', 'de', 'mi', 'cabeza', 'emoji_cara_decepcionada'];['no', 'adolescente', '36', 'año', 'difícil', 'salir', 'cabeza', 'emoji_cara_decepcionado'];no adolescente 36 año difícil salir cabeza emoji_cara_decepcionado;No solo es de adolescentes yo tengo 36 años y me es difícil salir de mi cabeza emoji_cara_decepcionada;True;youtube_02
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=vZ9ydJimGos;Soy de Mendoza Argentina, y lo acabo de hacer y me siento mucho mejor y más calmó, yo sufro de anciedad y mucho estrés, es increíble como me siento mucho más relajadooo gracias doctor;2025-10-22T03:11:49Z;Alegría;Soy de Mendoza Argentina, y lo acabo de hacer y me siento mucho mejor y más calmó, yo sufro de anciedad y mucho estrés, es increíble como me siento mucho más relajadooo gracias doctor;['soy', 'de', 'mendoza', 'argentina', 'y', 'lo', 'acabo', 'de', 'hacer', 'y', 'me', 'siento', 'mucho', 'mejor', 'y', 'más', 'calmó', 'yo', 'sufro', 'de', 'anciedad', 'y', 'mucho', 'estrés', 'es', 'increíble', 'como', 'me', 'siento', 'mucho', 'más', 'relajadooo', 'gracias', 'doctor'];['mendoza', 'argentina', 'acabar', 'sentir', 'mejor', 'más', 'calmar', 'sufro', 'anciedad', 'estrés', 'increíble', 'sentir', 'más', 'relajadooo', 'gracias', 'doctor'];mendoza argentina acabar sentir mejor más calmar sufro anciedad estrés increíble sentir más relajadooo gracias doctor;Soy de Mendoza Argentina, y lo acabo de hacer y me siento mucho mejor y más calmó, yo sufro de anciedad y mucho estrés, es increíble como me siento mucho más relajadooo gracias doctor;True;youtube_02
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;Hoy decido recuperar La Paz que la ansiedad me ha robado 💪🏻;2025-11-24T04:51:29Z;Alegría;Hoy decido recuperar La Paz que la ansiedad me ha robado emoji_bíceps_flexionado_tono_de_piel_claro;['hoy', 'decido', 'recuperar', 'la', 'paz', 'que', 'la', 'ansiedad', 'me', 'ha', 'robado', 'emoji_bíceps_flexionado_tono_de_piel_claro'];['decido', 'recuperar', 'paz', 'ansiedad', 'robar', 'emoji_bíceps_flexionado_tono_de_piel_claro'];decido recuperar paz ansiedad robar emoji_bíceps_flexionado_tono_de_piel_claro;Hoy decido recuperar La Paz que la ansiedad me ha robado emoji_bíceps_flexionado_tono_de_piel_claro;True;youtube_02
 Centro Mas Ferriol ;https://www.youtube.com/watch?v=rn-GdtMoaRQ;"Recomiendo para salir de la depresión          Caminar hacer deporte ; tomar levadura de cerveza ; no beber alcohol, olvidar lo pasado y comer nueces y almendras ; y pedirle a Fray Leopoldo , curación, tomar las medicinas mínimas con prescripción médica y ánimo a salir adelante.";2024-03-03T20:18:28Z;Tristeza;"Recomiendo para salir de la depresión Caminar hacer deporte ; tomar levadura de cerveza ; no beber alcohol, olvidar lo pasado y comer nueces y almendras ; y pedirle a Fray Leopoldo , curación, tomar las medicinas mínimas con prescripción médica y ánimo a salir adelante.";['recomiendo', 'para', 'salir', 'de', 'la', 'depresión', 'caminar', 'hacer', 'deporte', 'tomar', 'levadura', 'de', 'cerveza', 'no', 'beber', 'alcohol', 'olvidar', 'lo', 'pasado', 'y', 'comer', 'nueces', 'y', 'almendras', 'y', 'pedirle', 'a', 'fray', 'leopoldo', 'curación', 'tomar', 'las', 'medicinas', 'mínimas', 'con', 'prescripción', 'médica', 'y', 'ánimo', 'a', 'salir', 'adelante'];['recomeir', 'salir', 'depresión', 'caminar', 'deporte', 'tomar', 'levadura', 'cerveza', 'no', 'beber', 'alcohol', 'olvidar', 'comer', 'nuez', 'almendra', 'pedir él', 'fray', 'leopoldo', 'curación', 'tomar', 'medicina', 'mínimo', 'prescripción', 'médico', 'ánimo', 'salir'];recomeir salir depresión caminar deporte tomar levadura cerveza no beber alcohol olvidar comer nuez almendra pedir él fray leopoldo curación tomar medicina mínimo prescripción médico ánimo salir;"Recomiendo para salir de la depresión Caminar hacer deporte ; tomar levadura de cerveza ; no beber alcohol, olvidar lo pasado y comer nueces y almendras ; y pedirle a Fray Leopoldo , curación, tomar las medicinas mínimas con prescripción médica y ánimo a salir adelante.";True;youtube_02
