source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin;final_emocion;pred_encoded;silver_label;cluster_id
Marco Antonio Regil;https://www.youtube.com/watch?v=RwmvL6hTtq4;para mi la ansiedad da cuando haces cosas que no quieres o cosas que no van de acuerdoo a tus valores y eso es lo que te genera ese malestar;2025-06-15T20:30:53Z;Miedo;para mi la ansiedad da cuando haces cosas que no quieres o cosas que no van de acuerdoo a tus valores y eso es lo que te genera ese malestar;['para', 'mi', 'la', 'ansiedad', 'da', 'cuando', 'haces', 'cosas', 'que', 'no', 'quieres', 'o', 'cosas', 'que', 'no', 'van', 'de', 'acuerdoo', 'a', 'tus', 'valores', 'y', 'eso', 'es', 'lo', 'que', 'te', 'genera', 'ese', 'malestar'];['ansiedad', 'cosa', 'no', 'querer', 'cosa', 'no', 'acuerdoo', 'valor', 'generar', 'malestar'];ansiedad cosa no querer cosa no acuerdoo valor generar malestar;para mi la ansiedad da cuando haces cosas que no quieres o cosas que no van de acuerdoo a tus valores y eso es lo que te genera ese malestar;True;youtube_02;Miedo;4.0;Miedo;5.0
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;Hoy decido  recuperar la paz q la ansiedad me ha robado en el nombre de Cristo jesus;2026-04-20T10:44:33Z;Alegría;Hoy decido recuperar la paz q la ansiedad me ha robado en el nombre de Cristo jesus;['hoy', 'decido', 'recuperar', 'la', 'paz', 'q', 'la', 'ansiedad', 'me', 'ha', 'robado', 'en', 'el', 'nombre', 'de', 'cristo', 'jesus'];['decido', 'recuperar', 'paz', 'q', 'ansiedad', 'robar', 'nombre', 'cristo', 'jesus'];decido recuperar paz q ansiedad robar nombre cristo jesus;Hoy decido recuperar la paz q la ansiedad me ha robado en el nombre de Cristo jesus;True;youtube_02;Alegría;1.0;Alegría;7.0
mmgalch;https://www.tiktok.com/@bymerchegc/video/7354011532155489541?comment_id=7559389473710293782;🙏🏻;2025-10-10 00:53:28;Alegría;emoji_manos_en_oración_tono_de_piel_claro;['emoji_manos_en_oración_tono_de_piel_claro'];['emoji_manos_en_oración_tono_de_piel_claro'];emoji_manos_en_oración_tono_de_piel_claro;emoji_manos_en_oración_tono_de_piel_claro;True;tiktok;Tristeza;6.0;Tristeza;3.0
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;HOY DESIDO RECUPERAR LA PAZ QUE LA ANSIEDAD ME HAVIA ROBADO, POR LA SANGRE DE CRISTO, AMEN 🙏;2025-09-19T22:10:08Z;Alegría;HOY DESIDO RECUPERAR LA PAZ QUE LA ANSIEDAD ME HAVIA ROBADO, POR LA SANGRE DE CRISTO, AMEN emoji_manos_en_oración;['hoy', 'desido', 'recuperar', 'la', 'paz', 'que', 'la', 'ansiedad', 'me', 'havia', 'robado', 'por', 'la', 'sangre', 'de', 'cristo', 'amen', 'emoji_manos_en_oración'];['desido', 'recuperar', 'paz', 'ansiedad', 'havia', 'robar', 'sangre', 'cristo', 'amen', 'emoji_manos_en_oración'];desido recuperar paz ansiedad havia robar sangre cristo amen emoji_manos_en_oración;HOY DESIDO RECUPERAR LA PAZ QUE LA ANSIEDAD ME HAVIA ROBADO, POR LA SANGRE DE CRISTO, AMEN emoji_manos_en_oración;True;youtube_02;Alegría;1.0;Alegría;7.0
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=C5ZB1QtEqUo;Hola , yo quiero  contar mi historia , yo al igual q muchas personas sufro de ansiedad el cual m identifico con esas personas q sufren con esta enfermedad, mi ansiedad empezó porq m empecé a meter culpa en la cabeza por mis errores y de ai se desató mi ansiedad, ahora ya m da miedo equivocarme por miedo a sentirme mal emocionalmente y conmigo misma , de verdad quiero ayuda quiero dejar de sentir mucho miedo quiero tener una vida normal porfavor, gracias 🫂;2024-12-30T02:40:34Z;Miedo;Hola , yo quiero contar mi historia , yo al igual q muchas personas sufro de ansiedad el cual m identifico con esas personas q sufren con esta enfermedad, mi ansiedad empezó porq m empecé a meter culpa en la cabeza por mis errores y de ai se desató mi ansiedad, ahora ya m da miedo equivocarme por miedo a sentirme mal emocionalmente y conmigo misma , de verdad quiero ayuda quiero dejar de sentir mucho miedo quiero tener una vida normal porfavor, gracias emoji_personas_abrazándose;['hola', 'yo', 'quiero', 'contar', 'mi', 'historia', 'yo', 'al', 'igual', 'q', 'muchas', 'personas', 'sufro', 'de', 'ansiedad', 'el', 'cual', 'm', 'identifico', 'con', 'esas', 'personas', 'q', 'sufren', 'con', 'esta', 'enfermedad', 'mi', 'ansiedad', 'empezó', 'porq', 'm', 'empecé', 'a', 'meter', 'culpa', 'en', 'la', 'cabeza', 'por', 'mis', 'errores', 'y', 'de', 'ai', 'se', 'desató', 'mi', 'ansiedad', 'ahora', 'ya', 'm', 'da', 'miedo', 'equivocarme', 'por', 'miedo', 'a', 'sentirme', 'mal', 'emocionalmente', 'y', 'conmigo', 'misma', 'de', 'verdad', 'quiero', 'ayuda', 'quiero', 'dejar', 'de', 'sentir', 'mucho', 'miedo', 'quiero', 'tener', 'una', 'vida', 'normal', 'porfavor', 'gracias', 'emoji_personas_abrazándose'];['hola', 'querer', 'contar', 'historia', 'q', 'persona', 'sufro', 'ansiedad', 'm', 'identifico', 'persona', 'q', 'sufrir', 'enfermedad', 'ansiedad', 'empezar', 'porq', 'm', 'empezar', 'meter', 'culpa', 'cabeza', 'error', 'ai', 'desatar', 'ansiedad', 'm', 'miedo', 'equivocar yo', 'miedo', 'sentir yo', 'mal', 'emocionalmente', 'quiero', 'ayuda', 'querer', 'dejar', 'sentir', 'miedo', 'querer', 'vida', 'normal', 'porfavor', 'gracias', 'emoji_personas_abrazándose'];hola querer contar historia q persona sufro ansiedad m identifico persona q sufrir enfermedad ansiedad empezar porq m empezar meter culpa cabeza error ai desatar ansiedad m miedo equivocar yo miedo sentir yo mal emocionalmente quiero ayuda querer dejar sentir miedo querer vida normal porfavor gracias emoji_personas_abrazándose;Hola , yo quiero contar mi historia , yo al igual q muchas personas sufro de ansiedad el cual m identifico con esas personas q sufren con esta enfermedad, mi ansiedad empezó porq m empecé a meter culpa en la cabeza por mis errores y de ai se desató mi ansiedad, ahora ya m da miedo equivocarme por miedo a sentirme mal emocionalmente y conmigo misma , de verdad quiero ayuda quiero dejar de sentir mucho miedo quiero tener una vida normal porfavor, gracias emoji_personas_abrazándose;True;youtube_02;Miedo;4.0;Miedo;5.0
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=R1aVrJ3qEeM;Gracias dr por sus terapias Dios lo bendiga;2021-01-21T01:01:31Z;Alegría;Gracias dr por sus terapias Dios lo bendiga;['gracias', 'dr', 'por', 'sus', 'terapias', 'dios', 'lo', 'bendiga'];['gracias', 'dr', 'terapia', 'dio', 'bendecir'];gracias dr terapia dio bendecir;Gracias dr por sus terapias Dios lo bendiga;True;youtube_02;Alegría;1.0;Alegría;6.0
Calma Al Mar;https://www.youtube.com/watch?v=7KwyVKDNDQc;Hola compañeros mi nombre es Juan llevo 4 meses con ataque de ansiedad y depresión déjenme decirles que es algo nuevo en mi vida ya que amis 24 años lo estoy viviendo y nose cuando podre volver hacer el mismo 😢 lo siento mucho por mi por que cambio mi vida de pronto nose como explicarlo es algo que no me deja vivir como era antes es algo feo me siento muy mal en nombre del señor espero todos lo que estamos pasando por esta emfermedad se puedan curar amen;2024-06-02T04:26:37Z;Tristeza;Hola compañeros mi nombre es Juan llevo 4 meses con ataque de ansiedad y depresión déjenme decirles que es algo nuevo en mi vida ya que amis 24 años lo estoy viviendo y nose cuando podre volver hacer el mismo emoji_cara_llorando lo siento mucho por mi por que cambio mi vida de pronto nose como explicarlo es algo que no me deja vivir como era antes es algo feo me siento muy mal en nombre del señor espero todos lo que estamos pasando por esta emfermedad se puedan curar amen;['hola', 'compañeros', 'mi', 'nombre', 'es', 'juan', 'llevo', '4', 'meses', 'con', 'ataque', 'de', 'ansiedad', 'y', 'depresión', 'déjenme', 'decirles', 'que', 'es', 'algo', 'nuevo', 'en', 'mi', 'vida', 'ya', 'que', 'amis', '24', 'años', 'lo', 'estoy', 'viviendo', 'y', 'nose', 'cuando', 'podre', 'volver', 'hacer', 'el', 'mismo', 'emoji_cara_llorando', 'lo', 'siento', 'mucho', 'por', 'mi', 'por', 'que', 'cambio', 'mi', 'vida', 'de', 'pronto', 'nose', 'como', 'explicarlo', 'es', 'algo', 'que', 'no', 'me', 'deja', 'vivir', 'como', 'era', 'antes', 'es', 'algo', 'feo', 'me', 'siento', 'muy', 'mal', 'en', 'nombre', 'del', 'señor', 'espero', 'todos', 'lo', 'que', 'estamos', 'pasando', 'por', 'esta', 'emfermedad', 'se', 'puedan', 'curar', 'amen'];['holar', 'compañero', 'nombre', 'juan', 'llevo', '4', 'mes', 'ataque', 'ansiedad', 'depresión', 'déjenmar', 'decir él', 'vida', 'amis', '24', 'año', 'vivir', 'no él', 'podre', 'volver', 'emoji_cara_llorar', 'sentir', 'cambio', 'vida', 'no él', 'explicar él', 'no', 'dejar', 'vivir', 'feo', 'sentir', 'mucho', 'mal', 'nombre', 'señor', 'esperar', 'pasar', 'emfermedad', 'poder', 'curar', 'amen'];holar compañero nombre juan llevo 4 mes ataque ansiedad depresión déjenmar decir él vida amis 24 año vivir no él podre volver emoji_cara_llorar sentir cambio vida no él explicar él no dejar vivir feo sentir mucho mal nombre señor esperar pasar emfermedad poder curar amen;Hola compañeros mi nombre es Juan llevo 4 meses con ataque de ansiedad y depresión déjenme decirles que es algo nuevo en mi vida ya que amis 24 años lo estoy viviendo y nose cuando podre volver hacer el mismo emoji_cara_llorando lo siento mucho por mi por que cambio mi vida de pronto nose como explicarlo es algo que no me deja vivir como era antes es algo feo me siento muy mal en nombre del señor espero todos lo que estamos pasando por esta emfermedad se puedan curar amen;True;youtube_02;Miedo;4.0;Miedo;5.0
Dr. Agustin Landivar;https://www.youtube.com/watch?v=oh_tNV1XIrs;Tengo ansiedad y depresión por problema de visión desde hace tiempo y ya me han visto medicos y aún no tengo solución a mi caso. Todos los días tengo ansiedad y dias mas fuertes que otros. Mi fe y esperanza es Dios Todopoderoso. Amén;2023-05-22T23:01:17Z;Miedo;Tengo ansiedad y depresión por problema de visión desde hace tiempo y ya me han visto medicos y aún no tengo solución a mi caso. Todos los días tengo ansiedad y dias mas fuertes que otros. Mi fe y esperanza es Dios Todopoderoso. Amén;['tengo', 'ansiedad', 'y', 'depresión', 'por', 'problema', 'de', 'visión', 'desde', 'hace', 'tiempo', 'y', 'ya', 'me', 'han', 'visto', 'medicos', 'y', 'aún', 'no', 'tengo', 'solución', 'a', 'mi', 'caso', 'todos', 'los', 'días', 'tengo', 'ansiedad', 'y', 'dias', 'mas', 'fuertes', 'que', 'otros', 'mi', 'fe', 'y', 'esperanza', 'es', 'dios', 'todopoderoso', 'amén'];['ansiedad', 'depresión', 'problema', 'visión', 'tiempo', 'ver', 'medico', 'no', 'solución', 'caso', 'ansiedad', 'fuerte', 'fe', 'esperanza', 'dio', 'todopoderoso', 'amén'];ansiedad depresión problema visión tiempo ver medico no solución caso ansiedad fuerte fe esperanza dio todopoderoso amén;Tengo ansiedad y depresión por problema de visión desde hace tiempo y ya me han visto medicos y aún no tengo solución a mi caso. Todos los días tengo ansiedad y dias mas fuertes que otros. Mi fe y esperanza es Dios Todopoderoso. Amén;True;youtube_02;Miedo;4.0;Miedo;5.0
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=LscAPJGg3n4;"Hola por favor estoy ansiedad extrema tengo 64 años padre familia tengo todos síntomas insuficiencia cardíaca cada vez peor no puedo caminar comer no hablar que hago le resisto ?? Mi corazón  acelera y para detenerse auxilio 

😢";2024-09-24T22:06:01Z;Miedo;Hola por favor estoy ansiedad extrema tengo 64 años padre familia tengo todos síntomas insuficiencia cardíaca cada vez peor no puedo caminar comer no hablar que hago le resisto ?? Mi corazón acelera y para detenerse auxilio emoji_cara_llorando;['hola', 'por', 'favor', 'estoy', 'ansiedad', 'extrema', 'tengo', '64', 'años', 'padre', 'familia', 'tengo', 'todos', 'síntomas', 'insuficiencia', 'cardíaca', 'cada', 'vez', 'peor', 'no', 'puedo', 'caminar', 'comer', 'no', 'hablar', 'que', 'hago', 'le', 'resisto', 'interrogacion', 'interrogacion', 'mi', 'corazón', 'acelera', 'y', 'para', 'detenerse', 'auxilio', 'emoji_cara_llorando'];['holar', 'favor', 'ansiedad', 'extremo', '64', 'año', 'padre', 'familio', 'síntoma', 'insuficiencio', 'cardíacar', 'peor', 'no', 'caminar', 'comer', 'no', 'hablar', 'resisto', 'interrogacion', 'interrogacion', 'corazón', 'acelerar', 'detener él', 'auxilio', 'emoji_cara_llorar'];holar favor ansiedad extremo 64 año padre familio síntoma insuficiencio cardíacar peor no caminar comer no hablar resisto interrogacion interrogacion corazón acelerar detener él auxilio emoji_cara_llorar;Hola por favor estoy ansiedad extrema tengo 64 años padre familia tengo todos síntomas insuficiencia cardíaca cada vez peor no puedo caminar comer no hablar que hago le resisto ?? Mi corazón acelera y para detenerse auxilio emoji_cara_llorando;True;youtube_02;Miedo;4.0;Miedo;5.0
Mr Doctor;https://www.youtube.com/watch?v=DQ-3LI9dmqU;"Los psiquiatras deben estudiar psicoterapia de manera adicional, su formación de psiquiatra no los prepara para dar psicoterapia, sino que los prepara para dar tratamiento farmacológico a problemas de salud mental.

El psicólogo clinico es por defecto un psicoterapeuta, que estudió y se formó para dicha función. Por supuesto que debe prepararse post  pregrado, pero el psicólogo con especialización clínica es un psicoterapeuta.";2026-02-09T01:25:14Z;Sorpresa;Los psiquiatras deben estudiar psicoterapia de manera adicional, su formación de psiquiatra no los prepara para dar psicoterapia, sino que los prepara para dar tratamiento farmacológico a problemas de salud mental. El psicólogo clinico es por defecto un psicoterapeuta, que estudió y se formó para dicha función. Por supuesto que debe prepararse post pregrado, pero el psicólogo con especialización clínica es un psicoterapeuta.;['los', 'psiquiatras', 'deben', 'estudiar', 'psicoterapia', 'de', 'manera', 'adicional', 'su', 'formación', 'de', 'psiquiatra', 'no', 'los', 'prepara', 'para', 'dar', 'psicoterapia', 'sino', 'que', 'los', 'prepara', 'para', 'dar', 'tratamiento', 'farmacológico', 'a', 'problemas', 'de', 'salud', 'mental', 'el', 'psicólogo', 'clinico', 'es', 'por', 'defecto', 'un', 'psicoterapeuta', 'que', 'estudió', 'y', 'se', 'formó', 'para', 'dicha', 'función', 'por', 'supuesto', 'que', 'debe', 'prepararse', 'post', 'pregrado', 'pero', 'el', 'psicólogo', 'con', 'especialización', 'clínica', 'es', 'un', 'psicoterapeuta'];['psiquiatra', 'estudiar', 'psicoterapia', 'adicional', 'formación', 'psiquiatra', 'no', 'preparar', 'psicoterapia', 'preparar', 'tratamiento', 'farmacológico', 'problema', 'salud', 'mental', 'psicólogo', 'clinico', 'defecto', 'psicoterapeuta', 'estudiar', 'formar', 'dicho', 'función', 'preparar él', 'post', 'pregrado', 'psicólogo', 'especialización', 'clínico', 'psicoterapeuta'];psiquiatra estudiar psicoterapia adicional formación psiquiatra no preparar psicoterapia preparar tratamiento farmacológico problema salud mental psicólogo clinico defecto psicoterapeuta estudiar formar dicho función preparar él post pregrado psicólogo especialización clínico psicoterapeuta;Los psiquiatras deben estudiar psicoterapia de manera adicional, su formación de psiquiatra no los prepara para dar psicoterapia, sino que los prepara para dar tratamiento farmacológico a problemas de salud mental. El psicólogo clinico es por defecto un psicoterapeuta, que estudió y se formó para dicha función. Por supuesto que debe prepararse post pregrado, pero el psicólogo con especialización clínica es un psicoterapeuta.;True;youtube_02;Ira;3.0;Ira;4.0
Tua Saúde en Español;https://www.youtube.com/watch?v=6gkZLHtMN_M;Me abruma esta ansiedad,;2025-07-04T16:10:09Z;Miedo;Me abruma esta ansiedad,;['me', 'abruma', 'esta', 'ansiedad'];['abrumar', 'ansiedad'];abrumar ansiedad;Me abruma esta ansiedad,;True;youtube_02;Miedo;4.0;Miedo;5.0
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=xSzG_txnJWM;Gracias dr Dios le bendiga un mundo y que le siga dando sabiduría para seguir ayudando a los demás;2025-03-17T15:32:01Z;Alegría;Gracias dr Dios le bendiga un mundo y que le siga dando sabiduría para seguir ayudando a los demás;['gracias', 'dr', 'dios', 'le', 'bendiga', 'un', 'mundo', 'y', 'que', 'le', 'siga', 'dando', 'sabiduría', 'para', 'seguir', 'ayudando', 'a', 'los', 'demás'];['gracias', 'dr', 'dios', 'bendigar', 'mundo', 'seguir', 'dar', 'sabiduría', 'seguir', 'ayudar'];gracias dr dios bendigar mundo seguir dar sabiduría seguir ayudar;Gracias dr Dios le bendiga un mundo y que le siga dando sabiduría para seguir ayudando a los demás;True;youtube_02;Alegría;1.0;Alegría;6.0
Renovación Interior;https://www.youtube.com/watch?v=rFLZH2nlMoI;Hoy decido recuperar mi paz que la ansiedad me había robado❤✨🤍🙏🏻;2026-03-05T15:12:45Z;Alegría;Hoy decido recuperar mi paz que la ansiedad me había robado emoji_corazón_rojo emoji_chispas emoji_corazón_blanco emoji_manos_en_oración_tono_de_piel_claro;['hoy', 'decido', 'recuperar', 'mi', 'paz', 'que', 'la', 'ansiedad', 'me', 'había', 'robado', 'emoji_corazón_rojo', 'emoji_chispas', 'emoji_corazón_blanco', 'emoji_manos_en_oración_tono_de_piel_claro'];['decido', 'recuperar', 'paz', 'ansiedad', 'robar', 'emoji_corazón_rojo', 'emoji_chispas', 'emoji_corazón_blanco', 'emoji_manos_en_oración_tono_de_piel_claro'];decido recuperar paz ansiedad robar emoji_corazón_rojo emoji_chispas emoji_corazón_blanco emoji_manos_en_oración_tono_de_piel_claro;Hoy decido recuperar mi paz que la ansiedad me había robado emoji_corazón_rojo emoji_chispas emoji_corazón_blanco emoji_manos_en_oración_tono_de_piel_claro;True;youtube_02;Alegría;1.0;Alegría;7.0
Marco Antonio Regil;https://www.youtube.com/watch?v=RwmvL6hTtq4;Tengo apenas dos semanas con ansiedad y le tengo miedo a todo y tengo una bebé de un año 😢y de verdad quiero salir de esto ya no aguanto más 😭😭pero yo sé que con dios por delante podré salir aunque mi mente me diga que nunca voy a salir de aquí;2025-05-10T00:52:50Z;Miedo;Tengo apenas dos semanas con ansiedad y le tengo miedo a todo y tengo una bebé de un año emoji_cara_llorando y de verdad quiero salir de esto ya no aguanto más emoji_cara_llorando_fuerte emoji_cara_llorando_fuerte pero yo sé que con dios por delante podré salir aunque mi mente me diga que nunca voy a salir de aquí;['tengo', 'apenas', 'dos', 'semanas', 'con', 'ansiedad', 'y', 'le', 'tengo', 'miedo', 'a', 'todo', 'y', 'tengo', 'una', 'bebé', 'de', 'un', 'año', 'emoji_cara_llorando', 'y', 'de', 'verdad', 'quiero', 'salir', 'de', 'esto', 'ya', 'no', 'aguanto', 'más', 'emoji_cara_llorando_fuerte', 'emoji_cara_llorando_fuerte', 'pero', 'yo', 'sé', 'que', 'con', 'dios', 'por', 'delante', 'podré', 'salir', 'aunque', 'mi', 'mente', 'me', 'diga', 'que', 'nunca', 'voy', 'a', 'salir', 'de', 'aquí'];['semana', 'ansiedad', 'miedo', 'bebé', 'año', 'emoji_cara_llorar', 'querer', 'salir', 'no', 'aguantar', 'más', 'emoji_cara_llorando_fuerte', 'emoji_cara_llorando_fuerte', 'dio', 'poder', 'salir', 'mente', 'decir', 'nunca', 'salir'];semana ansiedad miedo bebé año emoji_cara_llorar querer salir no aguantar más emoji_cara_llorando_fuerte emoji_cara_llorando_fuerte dio poder salir mente decir nunca salir;Tengo apenas dos semanas con ansiedad y le tengo miedo a todo y tengo una bebé de un año emoji_cara_llorando y de verdad quiero salir de esto ya no aguanto más emoji_cara_llorando_fuerte emoji_cara_llorando_fuerte pero yo sé que con dios por delante podré salir aunque mi mente me diga que nunca voy a salir de aquí;True;youtube_02;Miedo;4.0;Miedo;5.0
