source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=JAl76oiAbZ4;Que magnífico doctor. Te explica todo bien. Gracias Dios por ponerlo en mi camino. Es muy duro el proceso de duelo. Entender que cuando ya se acaba el amor. No hay más nada que hacer. Solo irse de ese lugar, alejarse de esa persona y trabajar mucho en la autoestima. De otra forma. No podrás salir de ese hoyo que es la depresión y tristeza.;2024-10-16T14:56:37Z;Tristeza;Que magnífico doctor. Te explica todo bien. Gracias Dios por ponerlo en mi camino. Es muy duro el proceso de duelo. Entender que cuando ya se acaba el amor. No hay más nada que hacer. Solo irse de ese lugar, alejarse de esa persona y trabajar mucho en la autoestima. De otra forma. No podrás salir de ese hoyo que es la depresión y tristeza.;['que', 'magnífico', 'doctor', 'te', 'explica', 'todo', 'bien', 'gracias', 'dios', 'por', 'ponerlo', 'en', 'mi', 'camino', 'es', 'muy', 'duro', 'el', 'proceso', 'de', 'duelo', 'entender', 'que', 'cuando', 'ya', 'se', 'acaba', 'el', 'amor', 'no', 'hay', 'más', 'nada', 'que', 'hacer', 'solo', 'irse', 'de', 'ese', 'lugar', 'alejarse', 'de', 'esa', 'persona', 'y', 'trabajar', 'mucho', 'en', 'la', 'autoestima', 'de', 'otra', 'forma', 'no', 'podrás', 'salir', 'de', 'ese', 'hoyo', 'que', 'es', 'la', 'depresión', 'y', 'tristeza'];['magnífico', 'doctor', 'explicar', 'bien', 'gracias', 'dios', 'poner él', 'camino', 'mucho', 'duro', 'proceso', 'duelo', 'entender', 'acabar', 'amor', 'no', 'más', 'nada', 'ir él', 'lugar', 'alejar él', 'persona', 'trabajar', 'autoestima', 'forma', 'no', 'podrás', 'salir', 'hoyo', 'depresión', 'tristeza'];magnífico doctor explicar bien gracias dios poner él camino mucho duro proceso duelo entender acabar amor no más nada ir él lugar alejar él persona trabajar autoestima forma no podrás salir hoyo depresión tristeza;Que magnífico doctor. Te explica todo bien. Gracias Dios por ponerlo en mi camino. Es muy duro el proceso de duelo. Entender que cuando ya se acaba el amor. No hay más nada que hacer. Solo irse de ese lugar, alejarse de esa persona y trabajar mucho en la autoestima. De otra forma. No podrás salir de ese hoyo que es la depresión y tristeza.;True;youtube_02
COPE;https://www.youtube.com/watch?v=nMEenw7Mrgs;Tengo una hermana que está pasando por depresión es triste 🙈;2025-03-02T02:44:44Z;Ira;Tengo una hermana que está pasando por depresión es triste emoji_mono_con_los_ojos_tapados;['tengo', 'una', 'hermana', 'que', 'está', 'pasando', 'por', 'depresión', 'es', 'triste', 'emoji_mono_con_los_ojos_tapados'];['hermana', 'pasar', 'depresión', 'triste', 'emoji_mono_con_los_ojos_tapado'];hermana pasar depresión triste emoji_mono_con_los_ojos_tapado;Tengo una hermana que está pasando por depresión es triste emoji_mono_con_los_ojos_tapados;True;youtube_02
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;Hermanos, yo estoy aqui por mi papá y quiero aprender a ayudarlo y poder comprenderlo. Estudiare todo el día por él, lo quiero mucho y cualquier persona que este sufriendo de este transtorno le invito a hablarme o a buscar de Dios. Ustedes son valiosos 😢 animo hermanitos!!! Soy luana y tengo solo 16 años.;2025-02-21T20:31:53Z;Alegría;Hermanos, yo estoy aqui por mi papá y quiero aprender a ayudarlo y poder comprenderlo. Estudiare todo el día por él, lo quiero mucho y cualquier persona que este sufriendo de este transtorno le invito a hablarme o a buscar de Dios. Ustedes son valiosos emoji_cara_llorando animo hermanitos!!! Soy luana y tengo solo 16 años.;['hermanos', 'yo', 'estoy', 'aqui', 'por', 'mi', 'papá', 'y', 'quiero', 'aprender', 'a', 'ayudarlo', 'y', 'poder', 'comprenderlo', 'estudiare', 'todo', 'el', 'día', 'por', 'él', 'lo', 'quiero', 'mucho', 'y', 'cualquier', 'persona', 'que', 'este', 'sufriendo', 'de', 'este', 'transtorno', 'le', 'invito', 'a', 'hablarme', 'o', 'a', 'buscar', 'de', 'dios', 'ustedes', 'son', 'valiosos', 'emoji_cara_llorando', 'animo', 'hermanitos', 'exclamacion', 'exclamacion', 'exclamacion', 'soy', 'luana', 'y', 'tengo', 'solo', '16', 'años'];['hermano', 'papá', 'querer', 'aprender', 'ayudar él', 'comprender él', 'estudiare', 'querer', 'persona', 'sufriendo', 'transtorno', 'invitar', 'hablar yo', 'buscar', 'dios', 'valioso', 'emoji_cara_llorar', 'animo', 'hermanito', 'exclamacion', 'exclamacion', 'exclamacion', 'luán', '16', 'año'];hermano papá querer aprender ayudar él comprender él estudiare querer persona sufriendo transtorno invitar hablar yo buscar dios valioso emoji_cara_llorar animo hermanito exclamacion exclamacion exclamacion luán 16 año;Hermanos, yo estoy aqui por mi papá y quiero aprender a ayudarlo y poder comprenderlo. Estudiare todo el día por él, lo quiero mucho y cualquier persona que este sufriendo de este transtorno le invito a hablarme o a buscar de Dios. Ustedes son valiosos emoji_cara_llorando animo hermanitos!!! Soy luana y tengo solo 16 años.;True;youtube_02
Mr Doctor;https://www.youtube.com/watch?v=DQ-3LI9dmqU;"Depende de la gravedad del padecimiento.
No es lo mismo un problema leve, como bajo rendimiento escolar o trastorno del sueño NO GRAVE, que una sicosis o una depresión profunda.
En el primer caso, cualquier sicólogo puede resolverlo. 
Pero los trastornos sicóticos, sólo pueden resolverlos siquiatras o sicoanalistas MUY especializados. Y además deben ser médicos. Porque NO todos los sicólogos o sicoanalistas son médicos... 
HAY PSEUDO SICOANALISTAS QUE NO SON MÉDICOS Y MUCHOS DE ELLOS, SON CHARLATANES...
Los siquiatras sí son médicos... 
Es un requisito para estudiar siquiatrïa.";2026-03-01T09:15:05Z;Asco;Depende de la gravedad del padecimiento. No es lo mismo un problema leve, como bajo rendimiento escolar o trastorno del sueño NO GRAVE, que una sicosis o una depresión profunda. En el primer caso, cualquier sicólogo puede resolverlo. Pero los trastornos sicóticos, sólo pueden resolverlos siquiatras o sicoanalistas MUY especializados. Y además deben ser médicos. Porque NO todos los sicólogos o sicoanalistas son médicos... HAY PSEUDO SICOANALISTAS QUE NO SON MÉDICOS Y MUCHOS DE ELLOS, SON CHARLATANES... Los siquiatras sí son médicos... Es un requisito para estudiar siquiatrïa.;['depende', 'de', 'la', 'gravedad', 'del', 'padecimiento', 'no', 'es', 'lo', 'mismo', 'un', 'problema', 'leve', 'como', 'bajo', 'rendimiento', 'escolar', 'o', 'trastorno', 'del', 'sueño', 'no', 'grave', 'que', 'una', 'sicosis', 'o', 'una', 'depresión', 'profunda', 'en', 'el', 'primer', 'caso', 'cualquier', 'sicólogo', 'puede', 'resolverlo', 'pero', 'los', 'trastornos', 'sicóticos', 'sólo', 'pueden', 'resolverlos', 'siquiatras', 'o', 'sicoanalistas', 'muy', 'especializados', 'y', 'además', 'deben', 'ser', 'médicos', 'porque', 'no', 'todos', 'los', 'sicólogos', 'o', 'sicoanalistas', 'son', 'médicos', 'hay', 'pseudo', 'sicoanalistas', 'que', 'no', 'son', 'médicos', 'y', 'muchos', 'de', 'ellos', 'son', 'charlatanes', 'los', 'siquiatras', 'sí', 'son', 'médicos', 'es', 'un', 'requisito', 'para', 'estudiar', 'siquiatr', 'a'];['depender', 'gravedad', 'padecimiento', 'no', 'problema', 'leve', 'rendimiento', 'escolar', 'trastorno', 'sueño', 'no', 'grave', 'sicosis', 'depresión', 'profundo', 'caso', 'sicólogo', 'resolver él', 'trastorno', 'sicótico', 'resolverlo', 'siquiatra', 'sicoanalistar', 'mucho', 'especializado', 'médico', 'no', 'sicólogo', 'sicoanalista', 'médico', 'pseudo', 'sicoanalista', 'no', 'médico', 'charlatán', 'siquiatra', 'sí', 'médico', 'requisito', 'estudiar', 'siquiatr'];depender gravedad padecimiento no problema leve rendimiento escolar trastorno sueño no grave sicosis depresión profundo caso sicólogo resolver él trastorno sicótico resolverlo siquiatra sicoanalistar mucho especializado médico no sicólogo sicoanalista médico pseudo sicoanalista no médico charlatán siquiatra sí médico requisito estudiar siquiatr;Depende de la gravedad del padecimiento. No es lo mismo un problema leve, como bajo rendimiento escolar o trastorno del sueño NO GRAVE, que una sicosis o una depresión profunda. En el primer caso, cualquier sicólogo puede resolverlo. Pero los trastornos sicóticos, sólo pueden resolverlos siquiatras o sicoanalistas MUY especializados. Y además deben ser médicos. Porque NO todos los sicólogos o sicoanalistas son médicos... HAY PSEUDO SICOANALISTAS QUE NO SON MÉDICOS Y MUCHOS DE ELLOS, SON CHARLATANES... Los siquiatras sí son médicos... Es un requisito para estudiar siquiatrïa.;True;youtube_02
La Ansiedad Me Tiene Miedo;https://www.youtube.com/watch?v=C5ZB1QtEqUo;Gracias Enrique por tus ánimos...ni un mes llegue a ver a tus videos y me cambiaste la vida ...sufría de ansiedad y ataque de pánico 😢... gracias gracias;2025-07-28T03:58:44Z;Miedo;Gracias Enrique por tus ánimos...ni un mes llegue a ver a tus videos y me cambiaste la vida ...sufría de ansiedad y ataque de pánico emoji_cara_llorando ... gracias gracias;['gracias', 'enrique', 'por', 'tus', 'ánimos', 'ni', 'un', 'mes', 'llegue', 'a', 'ver', 'a', 'tus', 'videos', 'y', 'me', 'cambiaste', 'la', 'vida', 'sufría', 'de', 'ansiedad', 'y', 'ataque', 'de', 'pánico', 'emoji_cara_llorando', 'gracias', 'gracias'];['gracias', 'enricar', 'ánimo', 'ni', 'mes', 'llegar', 'video', 'cambiastir', 'vida', 'sufrir', 'ansiedad', 'ataque', 'pánico', 'emoji_cara_llorar', 'gracias', 'gracias'];gracias enricar ánimo ni mes llegar video cambiastir vida sufrir ansiedad ataque pánico emoji_cara_llorar gracias gracias;Gracias Enrique por tus ánimos...ni un mes llegue a ver a tus videos y me cambiaste la vida ...sufría de ansiedad y ataque de pánico emoji_cara_llorando ... gracias gracias;True;youtube_02
Patti Macias;https://www.youtube.com/watch?v=VV79ocIAueA;Así lo hice desde niña. Nunca pensé que realmente servía para mi ansiedad y pánico.;2021-12-12T05:01:12Z;Miedo;Así lo hice desde niña. Nunca pensé que realmente servía para mi ansiedad y pánico.;['así', 'lo', 'hice', 'desde', 'niña', 'nunca', 'pensé', 'que', 'realmente', 'servía', 'para', 'mi', 'ansiedad', 'y', 'pánico'];['hacer', 'niña', 'nunca', 'pensar', 'realmente', 'servir', 'ansiedad', 'pánico'];hacer niña nunca pensar realmente servir ansiedad pánico;Así lo hice desde niña. Nunca pensé que realmente servía para mi ansiedad y pánico.;True;youtube_02
Dr. Agustin Landivar;https://www.youtube.com/watch?v=oh_tNV1XIrs;Para mejorar el estrés y la ansiedad, la mejor medicina es Orar, pedirle a Nuestro Padre Amado que nos quite todo lo malo;2023-05-25T04:12:44Z;Miedo;Para mejorar el estrés y la ansiedad, la mejor medicina es Orar, pedirle a Nuestro Padre Amado que nos quite todo lo malo;['para', 'mejorar', 'el', 'estrés', 'y', 'la', 'ansiedad', 'la', 'mejor', 'medicina', 'es', 'orar', 'pedirle', 'a', 'nuestro', 'padre', 'amado', 'que', 'nos', 'quite', 'todo', 'lo', 'malo'];['mejorar', 'estrés', 'ansiedad', 'mejor', 'medicina', 'orar', 'pedir él', 'padre', 'amado', 'quitar', 'malo'];mejorar estrés ansiedad mejor medicina orar pedir él padre amado quitar malo;Para mejorar el estrés y la ansiedad, la mejor medicina es Orar, pedirle a Nuestro Padre Amado que nos quite todo lo malo;True;youtube_02
Iglesia Cristiana Ministerios Maranatha;https://www.youtube.com/watch?v=ZmEWZSLjF58;Padesco trastorno bipolar vivo solo en depresion e estado 5 veses interno en el psiquiátrico padesco ase 19 años y e perdido la esperanza a ser.sano estoy escuchando esta predica de alguien que estuvo en depresion esto me da esperanza alegría y tengo fe que ami también Dios me puede sanar;2024-12-09T15:29:24Z;Alegría;Padesco trastorno bipolar vivo solo en depresion e estado 5 veses interno en el psiquiátrico padesco ase 19 años y e perdido la esperanza a ser.sano estoy escuchando esta predica de alguien que estuvo en depresion esto me da esperanza alegría y tengo fe que ami también Dios me puede sanar;['padesco', 'trastorno', 'bipolar', 'vivo', 'solo', 'en', 'depresion', 'e', 'estado', '5', 'veses', 'interno', 'en', 'el', 'psiquiátrico', 'padesco', 'ase', '19', 'años', 'y', 'e', 'perdido', 'la', 'esperanza', 'a', 'ser', 'sano', 'estoy', 'escuchando', 'esta', 'predica', 'de', 'alguien', 'que', 'estuvo', 'en', 'depresion', 'esto', 'me', 'da', 'esperanza', 'alegría', 'y', 'tengo', 'fe', 'que', 'ami', 'también', 'dios', 'me', 'puede', 'sanar'];['padesco', 'trastorno', 'bipolar', 'vivo', 'depresion', '5', 'vés', 'interno', 'psiquiátrico', 'padesco', 'ar', '19', 'año', 'perder', 'esperanza', 'sano', 'escuchar', 'predica', 'alguien', 'depresion', 'esperanza', 'alegría', 'fe', 'ami', 'dios', 'sanar'];padesco trastorno bipolar vivo depresion 5 vés interno psiquiátrico padesco ar 19 año perder esperanza sano escuchar predica alguien depresion esperanza alegría fe ami dios sanar;Padesco trastorno bipolar vivo solo en depresion e estado 5 veses interno en el psiquiátrico padesco ase 19 años y e perdido la esperanza a ser.sano estoy escuchando esta predica de alguien que estuvo en depresion esto me da esperanza alegría y tengo fe que ami también Dios me puede sanar;True;youtube_02
PUCP;https://www.youtube.com/watch?v=qGQLu_FVfTc;"La salud mental no es un lujo, es una necesidad.
Así como cuidamos el cuerpo, debemos cuidar la mente.
Hablar de lo que sentimos no es debilidad, es valentía.
No estamos solos: pedir ayuda es un acto de fuerza, no de vergüenza.
Un país solo será fuerte cuando su gente viva con dignidad, paz interior y esperanza.";2025-09-29T01:24:39Z;Ira;La salud mental no es un lujo, es una necesidad. Así como cuidamos el cuerpo, debemos cuidar la mente. Hablar de lo que sentimos no es debilidad, es valentía. No estamos solos: pedir ayuda es un acto de fuerza, no de vergüenza. Un país solo será fuerte cuando su gente viva con dignidad, paz interior y esperanza.;['la', 'salud', 'mental', 'no', 'es', 'un', 'lujo', 'es', 'una', 'necesidad', 'así', 'como', 'cuidamos', 'el', 'cuerpo', 'debemos', 'cuidar', 'la', 'mente', 'hablar', 'de', 'lo', 'que', 'sentimos', 'no', 'es', 'debilidad', 'es', 'valentía', 'no', 'estamos', 'solos', 'pedir', 'ayuda', 'es', 'un', 'acto', 'de', 'fuerza', 'no', 'de', 'vergüenza', 'un', 'país', 'solo', 'será', 'fuerte', 'cuando', 'su', 'gente', 'viva', 'con', 'dignidad', 'paz', 'interior', 'y', 'esperanza'];['salud', 'mental', 'no', 'lujo', 'necesidad', 'cuidir', 'cuerpo', 'deber', 'cuidar', 'mente', 'hablar', 'sentir', 'no', 'debilidad', 'valentir', 'no', 'pedir', 'ayuda', 'acto', 'fuerza', 'no', 'vergüenza', 'país', 'fuerte', 'gente', 'vivir', 'dignidad', 'paz', 'interior', 'esperanza'];salud mental no lujo necesidad cuidir cuerpo deber cuidar mente hablar sentir no debilidad valentir no pedir ayuda acto fuerza no vergüenza país fuerte gente vivir dignidad paz interior esperanza;La salud mental no es un lujo, es una necesidad. Así como cuidamos el cuerpo, debemos cuidar la mente. Hablar de lo que sentimos no es debilidad, es valentía. No estamos solos: pedir ayuda es un acto de fuerza, no de vergüenza. Un país solo será fuerte cuando su gente viva con dignidad, paz interior y esperanza.;True;youtube_02
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=xSzG_txnJWM;Muchas gracias Dr Fernando Leiva por esta terapia me aserbido demasiado caí en depresión con la pérdida de mi esposo 😭;2023-02-11T17:41:00Z;Alegría;Muchas gracias Dr Fernando Leiva por esta terapia me aserbido demasiado caí en depresión con la pérdida de mi esposo emoji_cara_llorando_fuerte;['muchas', 'gracias', 'dr', 'fernando', 'leiva', 'por', 'esta', 'terapia', 'me', 'aserbido', 'demasiado', 'caí', 'en', 'depresión', 'con', 'la', 'pérdida', 'de', 'mi', 'esposo', 'emoji_cara_llorando_fuerte'];['gracia', 'dr', 'fernando', 'leivo', 'terapia', 'aserbir', 'demasiado', 'caer', 'depresión', 'pérdida', 'esposo', 'emoji_cara_llorando_fuerte'];gracia dr fernando leivo terapia aserbir demasiado caer depresión pérdida esposo emoji_cara_llorando_fuerte;Muchas gracias Dr Fernando Leiva por esta terapia me aserbido demasiado caí en depresión con la pérdida de mi esposo emoji_cara_llorando_fuerte;True;youtube_02
Mr Doctor;https://www.youtube.com/watch?v=imUYfpjSuz4;Si ami me resetaron antidepresivos para la anciedad y fue peor despes de 1 semana me sentia con mas anciedad y ataques de panico horribles 😢;2024-09-26T15:05:32Z;Miedo;Si ami me resetaron antidepresivos para la anciedad y fue peor despes de 1 semana me sentia con mas anciedad y ataques de panico horribles emoji_cara_llorando;['si', 'ami', 'me', 'resetaron', 'antidepresivos', 'para', 'la', 'anciedad', 'y', 'fue', 'peor', 'despes', 'de', '1', 'semana', 'me', 'sentia', 'con', 'mas', 'anciedad', 'y', 'ataques', 'de', 'panico', 'horribles', 'emoji_cara_llorando'];['si', 'ami', 'resetar', 'antidepresivo', 'anciedad', 'peor', 'desp', '1', 'semana', 'sentia', 'anciedad', 'ataque', 'panico', 'horrible', 'emoji_cara_llorar'];si ami resetar antidepresivo anciedad peor desp 1 semana sentia anciedad ataque panico horrible emoji_cara_llorar;Si ami me resetaron antidepresivos para la anciedad y fue peor despes de 1 semana me sentia con mas anciedad y ataques de panico horribles emoji_cara_llorando;True;youtube_02
